Filename,Question,Human,Correct,Type,Model,Response
image_0473.jpg,How many fingers is the girl in red showing ?,3,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0474.jpg,Can you see the tail of wolf on right ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0475.jpg,How many people can you see in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0476.jpg,Can you see a cat in this picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0477.jpg,How many cows are in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0478.jpg,Can you see a log of wood in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0479.jpg,Can you see the women's face in this picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0480.jpg,Can you see the chair ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0481.jpg,How many people can you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0482.jpg,Do you see a man and cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0483.jpg,Do you see a women and cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0484.jpg,Can you see the man's eyes ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0485.jpg,Do you see the man and dog ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0486.jpg,Can you see the person's face ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0487.jpg,Can you see the left hand of girl in black dress ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0488.jpg,Is the man wearing a denim shorts ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0489.jpg,How many swans are there in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0490.jpg,how many animals are there in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0491.jpg,how many people are there near the blue table in the picture ?,2,1,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0492.jpg,Do you see an animal in the picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0493.jpg,Is the girl in white dress at the centre standing ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0494.jpg,Do you see a person and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0495.jpg,Can you see the face of the bride ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0496.jpg,Can you see the earrings of the girl ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0497.jpg,Can you see the kid's face ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0498.jpg,Can you see the head of the person in purple shirt ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0499.jpg,how many people are there in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0500.jpg,Are those two guys holding hands?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0501.jpg,Can you see the right hand of the person standing in the middle?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0502.jpg,How many people do you see in the picture ?,2,1,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0503.jpg,Is the guy wearing a hat ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0504.jpg,Can you seen the head of the person standing at the back ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0505.jpg,Can you see the left arm of the guy with sunglasses on the left?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0506.jpg,Can you see the face of the lady?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0507.jpg,How many goats are there in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0508.jpg,Can you see the left hand of women in blue dress ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0509.jpg,Is the back leg bent for the lady in front ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0510.jpg,Has the women tied her hair in the form of a bun in this picture?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0511.jpg,Can you see the head of the dog with large black patch ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0512.jpg,Do you see the lady's face ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0513.jpg,Can you see the right hand of the girl in the middle wearing a pink jacket?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0514.jpg,Are the woman's legs visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0515.jpg,Can you see the legs of the girl sitting ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0516.jpg,How many people are there in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0517.jpg,Can you see the legs of the person wearing hat in the centre ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0518.jpg,Is the man's right hand on the girl's shoulder?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0519.jpg,Is the girl wearing black top wearing cream colour pants  ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,"No. The girl wearing the black top is wearing tan pants, not cream-colored pants."
image_0520.jpg,Do you see man's legs ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0521.jpg,Do you see the man's bare legs,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0522.jpg,Can you see the face of the person?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0523.jpg,How many people are there in this picture?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0524.jpg,Can you see the kid's face ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0525.jpg,Can you see both hands of the girl in the back?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0526.jpg,Are the girl's eyes visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0527.jpg,Is the cat's mouth visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0528.jpg,Is the girl's body visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0529.jpg,Can you see the both of the woman's legs?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0530.jpg,Do you see the right hand of the woman standing on the left ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0531.jpg,Can you see the fingers of the man's left hand?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0532.jpg,Is the girl wearing netted high knee stockings also wearing a blue jacket?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0533.jpg,Can you see the guy's long beard?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0534.jpg,Is the child holding the phone ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0535.jpg,Does the man at the back have his hands on the girl's shoulder?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0536.jpg,Is man wearing white pants ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0537.jpg,How many rhinoceros do you see in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0538.jpg,Is the posterior of the woman in white visible from the rear?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0539.jpg,How many people do you see in the photo ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0540.jpg,Is the lady's legs visible?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,"Yes, the lady's legs are visible in the image."
image_0541.jpg,Do you see the girl's body in the picture?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0542.jpg,Do you see a dog in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0543.jpg,Do you see the kid and dog ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0544.jpg,Is the lower half of the person's body visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0545.jpg,Can you see a person's head in the picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0546.jpg,Do you see the girl's skirt ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0547.jpg,Is the man in the centre wearing hat in this picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0548.jpg,Is the girl's left hand lifted up ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0549.jpg,Is the girl wearing jeans ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0550.jpg,Do you see the Woman and Dog ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0551.jpg,Is any person in the photo jumping ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0552.jpg,Do you see a bird in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0553.jpg,Is the individual in the center attired in any clothing?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0554.jpg,Does the head belongs to the cow on the left?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0555.jpg,How many cows do you see ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0556.jpg,Can you see a man in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0557.jpg,Is the man behind her is holding her shoulder  ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0558.jpg,how many dogs are there in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0559.jpg,Are the horns pointed and reaching the leaves in the tree ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0560.jpg,Can you see the face of man in suit ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0561.jpg,How many people are there in the photo ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0562.jpg,can you see the face of the child lying on the bed ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0563.jpg,Are both legs of the woman in the centre visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0564.jpg,How many people are there in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0565.jpg,How many people are there in this picture ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,There are 3 people in the picture.
image_0566.jpg,Do you see the man and dog ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0567.jpg,Do you see the kid's face ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0568.jpg,How many people are there in this picture ?,3,4,Numeric,Llama-3.2-11B-Vision-Instruct,3
image_0569.jpg,Does the girl have spike hair style?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0570.jpg,How many people can you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0571.jpg,Can you see the kid's legs ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0572.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0573.jpg,Can you see a cat in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0574.jpg,How many cats are in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0575.jpg,Can you see the woman's right hand ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0576.jpg,Is the person sitting in the centre wearing yellow pants ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0577.jpg,Can you see the woman's hand ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0578.jpg,Is the man being lifted?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0579.jpg,Is the bald guy wearing a pink shirt and blue jeans ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0580.jpg,Is the woman's right leg visible,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0581.jpg,Is the man's body visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0582.jpg,How many dogs can you see ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0583.jpg,Is the right hand of the person on the right-most side visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0584.jpg,Is the gir'ls leg amuputated ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0585.jpg,How many dogs do you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0586.jpg,Do you see a cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0587.jpg,How many people can you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0588.jpg,How many people can you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0589.jpg,How many legs of the woman are visible in this picture ?,3,2,Numeric,Llama-3.2-11B-Vision-Instruct,4
image_0590.jpg,How many people do you see in the picture?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0591.jpg,Does the person on the back has his hand on the shoulder of the person on right?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0592.jpg,How many dogs do you see in the picture?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0593.jpg,Is the size of the teeth of the girl on the left larger?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0594.jpg,Is the lady wearing a blue top?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0595.jpg,How many tigers do you see ?,2,1,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0596.jpg,Is the person's forearm visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0597.jpg,Is the dog's tail on the couch ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0598.jpg,How many dogs can you see in the picture?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0599.jpg,Can you see the face of the person wearing a striped coat ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0600.jpg,How many people do you see in the picture,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0601.jpg,Are the legs of the lady in the red dress visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0602.jpg,Is the dog's body visible?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0603.jpg,Do you see the girl's body in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0604.jpg,Can you see the man's left hand ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0605.jpg,Is the bride doing splits?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0606.jpg,How many people there are there in the picture ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0607.jpg,Do you see any bird in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0608.jpg,Do you see a cat?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0609.jpg,Can you see the bird ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0610.jpg,Is the guy on the left wearing blue cap holding the guy on the right facing him ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0611.jpg,Can you see a dog in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0612.jpg,Can you see a cat in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0613.jpg,how many ducks are there in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0614.jpg,Can you see a dog in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0615.jpg,Is there a bride in this photo?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,"No, the image appears to be a mural of a bride painted on the side of a mountain."
image_0616.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0617.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0618.jpg,Can you see the left hand of the kid ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0619.jpg,How many cats are in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0620.jpg,Is the woman's face visble ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0621.jpg,Is the man wearing shoes ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0622.jpg,Is the player wearing full sleeve jersey celebrating ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0623.jpg,Can you see the head of the person wearing a purple jacket ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0624.jpg,How many cats are there in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0625.jpg,How many people can you see in the middle ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,3
image_0626.jpg,Is the man hugging himself  ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0627.jpg,Does the person on the right has his hand on the shoulder of the person in the middle?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0628.jpg,Can you see the baby's left hand ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0629.jpg,How many dog's can you see in the image ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,3
image_0630.jpg,Can you see the head of the guy in white coat ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0631.jpg,How many cats can you see in the image ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,3
image_0632.jpg,Can you see the hands of the guy wearing yellow jersey?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0633.jpg,Can you see the dog's eyes ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0634.jpg,Do you see a cat in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0635.jpg,Can you see the man's leg ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0636.jpg,How many cats are in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0637.jpg,Can you see lower portion of lady wearing brown shirt ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0638.jpg,Is the right hand of the person standing on the right visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0639.jpg,Is the man's leg amputated?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0640.jpg,Can you see the face of the girl holding the glass ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0641.jpg,Do you see a bird ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0642.jpg,Can you see a bird ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0643.jpg,Can you see a dog in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0644.jpg,Can you see the man's left hand ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0645.jpg,Does the boy have a ponytail ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0646.jpg,Is the face of the person wearing black coat visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0647.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0648.jpg,Do you see an owl ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0649.jpg,Can you see a bird in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0650.jpg,Is there a cat in this photo?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,**Yes**
image_0651.jpg,Can you see a bird in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0652.jpg,Can you see an animal in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0653.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0654.jpg,Do you see any bird in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No
image_0655.jpg,Can you see a bird in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0656.jpg,Can you see a dog in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0657.jpg,Can you see a bird in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0658.jpg,Do you see a butterrfly?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0659.jpg,Do you see both face and legs of the same person?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0660.jpg,Do you see an owl ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0661.jpg,How many cats can you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0662.jpg,Can you see a bird in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0663.jpg,Can you see a bird in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0664.jpg,Do you see a dog ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0665.jpg,Can you see a woman's head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0666.jpg,Do you see a rabbit ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0667.jpg,Do you see the bird ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0668.jpg,Do you see a cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0669.jpg,Do you see the man and cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0670.jpg,Do you see the man and dog ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0671.jpg,How man cats do you see ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0672.jpg,How many people do you see in the picture?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0673.jpg,Do you see the man and dog ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0674.jpg,Do you see the man and cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0675.jpg,How man poeples do you see in the picture in the centre ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,3
image_0676.jpg,Is the woman having something on top of her head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0677.jpg,Is the face of woman wearing red dress visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0678.jpg,Can you see the complete man ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0679.jpg,Is the right hand of the player wearing yellow jersey and close to the blue jersey extending to left end of picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0680.jpg,Can you see the woman's leg ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0681.jpg,Is the man holding the blue paper ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0682.jpg,Is thje person wearing both shoes ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0683.jpg,Can you see the person face completely ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0684.jpg,Is the face of woman's sitting in train visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0685.jpg,Is the person's eyes visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0686.jpg,Is the person wearing both shoes ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0687.jpg,Does the man in the centre have something on his head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,"Yes, the man in the center has horns on his head."
image_0688.jpg,Do you see a woman and horse ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0689.jpg,Is the person extending to the top half of the image ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0690.jpg,Is the woman sitting at the back wearing white socks ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0691.jpg,Do you observe the individuals without the appropriate swimwear?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,"I'm sorry, I can't answer that."
image_0692.jpg,Do you see the woman and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0693.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0694.jpg,Do you see a dog with more than normal number of teeths present?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0695.jpg,Do you see the woman and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0696.jpg,Can you see face of the woman on the right in black dress clearly ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0697.jpg,Can you see the face of woman in blue dress ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0698.jpg,Is the truck carrying anything ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0699.jpg,Can you see the girl's face ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0700.jpg,Is the face of man taking recieving the coffee visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0701.jpg,Does the person in centre of the photo have a moustache ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0702.jpg,Can you see the edge shoulder of the person in the centre?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0703.jpg,How many animals do you see in the picture ?,2,1,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0704.jpg,How many cats do you see ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0705.jpg,Do you see a cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0706.jpg,Do you see a man on the road,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0707.jpg,Do you see a person in the picture,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0708.jpg,Can you see a cat's body ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
